,comment,cl_comment,wordlist,emojis,sent_num,sent,user,mentioned,likes
9688,Money power 🔥 😎,money power,"['money', 'power']",🔥😎,0.15828841162545276,neu,rohangarrix666, ,0
9689,O pai tá on🔥,pai,['pai'],🔥,0.06989247311827955,neu,luan_paide_lukas, ,0
9690,@nima_9s 😂, ,[],😂,0.2209684037751333,neu,7mohammadrezanoori7,nima_9s ,2
9691,I love your life 😍,love life,"['love', 'life']",😍,0.6505789275043246,pos,rey_godi, ,0
9692,👏👏👏👏👏, ,[],👏👏👏👏👏,0.5205479452054794,neu,guto8.silvadaltro, ,0
9693,If you live a life like this @danbilzerian 😍,live life like,"['live', 'life', 'like']",😍,0.4403841956282435,neu,_ronnie_ajith_f22,danbilzerian ,0
9694,👑, ,[],👑,0.7013422818791946,neu,koray_kuytu, ,0
9695,sabko aesi life mile🔥😂,sabko aesi life mile,"['sabko', 'aesi', 'life', 'mile']",🔥😂,0.06012555833528206,neu,imbhavinnakum, ,0
9696,Yaşıyorsun bu hayatı reis,yayorsun bu hayat rei,"['yayorsun', 'bu', 'hayat', 'rei']", ,0.0,neu,umr_ovt, ,0
9697,@joash.hng @justin_hng Ini baru life? M what sport lo,ini baru life sport lo,"['ini', 'baru', 'life', 'sport', 'lo']", ,0.0,neu,kayson_chong,joash.hng justin_hng ,0
9698,@higo.r_ aí vale,vale,['vale'], ,0.0,neu,neto.sanntos,higo.r_ ,1
9699,قلب داداش♥️♥️, ,[],♥♥,0.6576147816349384,neu,soheil__taherii, ,0
9700,👏👏👏🔥🔥🔥, ,[],👏👏👏🔥🔥🔥,0.3301664457210192,neu,oldboboficial, ,0
9701,Do you need some support? I’m coming to help 😀,need support come help,"['need', 'support', 'come', 'help']",😀,0.6421107972665148,pos,mattia_bla_bla_bla, ,0
9702,Bawaaaallllll 🔥👏,bawaaaalllll,['bawaaaalllll'],🔥👏,0.22011096381401285,neu,sampreetg, ,0
9703,Coño que vida 😢,coo que vida,"['coo', 'que', 'vida']",😢,0.001668891855807725,neu,rafael_brynat02, ,0
9704,Is @ignite bud? And do you ship to NY?,bud ship ny,"['bud', 'ship', 'ny']", ,0.0,neu,anthonymontella,ignite ,0
9705,@othmann993 ابي اعيش حياته تكفى, ,[], ,0.0,neu,3z25,othmann993 ,0
9706,Smashing it,smash,['smash'], ,0.0,neu,markkelly202, ,0
9707,شب بهت خبر میدم سفره انداختیم‌پاشو بیا, ,[], ,0.0,neu,__amir.hr, ,1
9708,الله ربك 😂, ,[],😂,0.2209684037751333,neu,lk94v, ,0
9709,Your skinny dick 👍,skinni dick,"['skinni', 'dick']",👍,-0.16636188421431147,neg,eddyzompatori, ,0
9710,🎯, ,[],🎯,0.6666666666666666,neu,dmkimani, ,0
9711,Legend🔥,legend,['legend'],🔥,0.06989247311827955,neu,em_thuglife, ,0
9712,❤️🔥, ,[],❤🔥,0.44293595137914915,neu,mhmd___ls, ,0
9713,🔥🔥🔥🔥🔥🔥, ,[],🔥🔥🔥🔥🔥🔥,0.1397849462365591,neu,eden8932, ,0
9714,🔥🔥, ,[],🔥🔥,0.1397849462365591,neu,carlosgreenbort, ,0
9715,@danbilzerian come to turkey,come turkey,"['come', 'turkey']", ,0.0,neu,ismetbck,danbilzerian ,0
9716,@deyanborris, ,[], ,0.0,neu,bxbayrmm,deyanborris ,1
9717,🔥🔥🔥🔥, ,[],🔥🔥🔥🔥,0.1397849462365591,neu,mert_official41, ,0
9718,That’s it, ,[], ,0.0,neu,bryanzam_, ,0
9719,🤮, ,[],🤮,0.0,neu,angel.rose.li, ,0
9720,Sabe viver,sabe viver,"['sabe', 'viver']", ,0.0,neu,euduvin, ,0
9721,Love,love,['love'], ,0.6369,pos,indiabrookstanley, ,0
9722,🔥🔥🔥, ,[],🔥🔥🔥,0.1397849462365591,neu,edson.bsb, ,1
9723,حاجی قبول باشه 😢😢, ,[],😢😢,0.0066755674232309,neu,mahdi7770m, ,1
9724,😂😂😂, ,[],😂😂😂,0.2209684037751333,neu,mananacts, ,0
9725,🔥🔥, ,[],🔥🔥,0.1397849462365591,neu,rk.salvi121, ,0
9726,Mama ji🔥,mama ji,"['mama', 'ji']",🔥,0.04659498207885303,neu,hrmanjatt.1, ,0
9727,Love this guy 🤙,love guy,"['love', 'guy']",🤙,0.6369,pos,law_renceh, ,0
9728,كس عارك🥹, ,[],🥹,0.0,neu,77mdann, ,0
9729,"dumbbells, while you live in heaven in this world, we are starving, where is justice, what is fair order, fuck the world",dumbbel live heaven world starv justic fair order fuck world,"['dumbbel', 'live', 'heaven', 'world', 'starv', 'justic', 'fair', 'order', 'fuck', 'world']", ,0.2732,neu,aadlegeoztrk, ,0
9730,Me dolería la ñema de tanto singar.,dolera la ema de tanto singar,"['dolera', 'la', 'ema', 'de', 'tanto', 'singar']", ,0.0,neu,iosephd, ,1
9731,💯💣💥, ,[],💯💣💥,0.09248295962604876,neu,lucas_mfb, ,0
9732,The God himself @danbilzerian,god,['god'], ,0.2732,neu,trustme26,danbilzerian ,0
9733,Quelle vie sombre,quell vie sombr,"['quell', 'vie', 'sombr']", ,0.0,neu,izaki3693, ,0
9734,Happy gay pride month  Dan .. good job,happi gay pride month dan good job,"['happi', 'gay', 'pride', 'month', 'dan', 'good', 'job']", ,0.6486,pos,ryanlawson5766, ,0
9735,🔥🔥🔥, ,[],🔥🔥🔥,0.1397849462365591,neu,a.fighter_99, ,0
9736,🔥, ,[],🔥,0.1397849462365591,neu,allidoiswynn93, ,0
9737,Legend,legend,['legend'], ,0.0,neu,guidohenderson, ,0
9738,Hay que compartir mi amigo!,hay que compartir mi amigo,"['hay', 'que', 'compartir', 'mi', 'amigo']", ,0.0,neu,sebastian_197, ,0
9739,❤️😢, ,[],❤😢,0.37638126197248506,neu,dream_catcher_aravinth, ,0
9740,How to be you po?,po,['po'], ,-0.5574,neg,kingandrewlao, ,0
9741,Si ma ban jeten,si ban jeten,"['si', 'ban', 'jeten']", ,-0.5574,neg,menelaos.001, ,0
9742,Remember when @danbilzerian begged a cop for his gun to shoot at the Vegas shooter? Than “came back” to help the police and they told him to GTFO. Lol.,rememb beg cop gun shoot vega shooter came back help polic told gtfo lol,"['rememb', 'beg', 'cop', 'gun', 'shoot', 'vega', 'shooter', 'came', 'back', 'help', 'polic', 'told', 'gtfo', 'lol']", ,0.1779,neu,ratpac48,danbilzerian ,0
9743,@eyad9h2  ليك هالحياه اللي عايشها هاض, ,[], ,0.0,neu,ramiaboaishi,eyad9h2 ,1
9744,@ramiaboaishi بالهبل 😂, ,[],😂,0.2209684037751333,neu,ramiaboaishi,ramiaboaishi ,1
9745,"دمت بخير حبيبي دان
جمعه مباركة", ,[], ,0.0,neu,abbas._kazim, ,0
9746,Meu ídolo! 😂🤣,meu dolo,"['meu', 'dolo']",😂🤣,0.0736561345917111,neu,julianovieiracastro, ,0
9747,Yapıştırırrr,yaptrrrr,['yaptrrrr'], ,0.0,neu,durak60_servet, ,0
9748,Konten sex,konten sex,"['konten', 'sex']", ,0.0,neu,iis.cerlis, ,0
9749,Eres un maquina,ere un maquina,"['ere', 'un', 'maquina']", ,0.0,neu,encinaspicazo, ,0
9750,it died slow so hot here 😍,die slow hot,"['die', 'slow', 'hot']",😍,-0.28006580437175654,neg,lefe_25, ,0
9751,Bhai ag 🔥🔥🔥,bhai ag,"['bhai', 'ag']",🔥🔥🔥,0.08387096774193546,neu,santanu__g, ,0
9752,Bhai job Dede yaar 😢😢😢please give me a job,bhai job dede yaar pleas give job,"['bhai', 'job', 'dede', 'yaar', 'pleas', 'give', 'job']",😢😢😢,0.0020026702269692696,neu,abee_aryan, ,0
9753,El puro jefe,el puro jefe,"['el', 'puro', 'jefe']", ,0.0,neu,axelpalavecino, ,0
9754,🔥🔥🔥🔥, ,[],🔥🔥🔥🔥,0.1397849462365591,neu,mohsen.6255, ,0
9755,Please mujhe rakh lo apni team me dan bhai😍🙌,pleas mujh rakh lo apni team dan bhai,"['pleas', 'mujh', 'rakh', 'lo', 'apni', 'team', 'dan', 'bhai']",😍🙌,0.12383617493124427,neu,yadavx600_, ,0
9756,Still too far behind 🖕,still far behind,"['still', 'far', 'behind']",🖕,0.0,neu,prateek9942768, ,0
9757,@nir_machluf, ,[], ,0.0,neu,liorbitran7,nir_machluf ,0
9758,🔥, ,[],🔥,0.1397849462365591,neu,vishal_chauhan0077, ,0
9759,🔥🔥🔥🔥🔥, ,[],🔥🔥🔥🔥🔥,0.1397849462365591,neu,b_shaw__, ,0
9760,🔥🔥🔥, ,[],🔥🔥🔥,0.1397849462365591,neu,shakeriii.mohsen, ,0
9761,Va lavorare masciooo @andretta_diego,va lavorar masciooo,"['va', 'lavorar', 'masciooo']", ,0.0,neu,fede_piantella,andretta_diego ,0
9762,@fede_piantella lavoro Sora lavoro,lavoro sora lavoro,"['lavoro', 'sora', 'lavoro']", ,0.0,neu,andretta_diego,fede_piantella ,0
9763,🔥🔥🔥🔥🔥, ,[],🔥🔥🔥🔥🔥,0.1397849462365591,neu,gezgin345335, ,0
9764,విలాస పురుషుడివిరా సామి❤️❤️❤️❤️, ,[],❤❤❤❤,0.7460869565217392,neu,yours_wesley, ,0
9765,Sou fã desse cara.,sou f dess cara,"['sou', 'f', 'dess', 'cara']", ,0.0,neu,emanuedson_silva, ,0
9766,Zindagi ta salya teri aw,zindagi ta salya teri aw,"['zindagi', 'ta', 'salya', 'teri', 'aw']", ,0.0,neu,jasveer_arora_, ,0
9767,🔥🔥🔥, ,[],🔥🔥🔥,0.1397849462365591,neu,abaei.esmaeeil, ,0
9768,Your soul is being burnt,soul burnt,"['soul', 'burnt']", ,0.0,neu,olioii2020, ,0
9769,Then hate😂,hate,['hate'],😂,-0.17546579811243335,neg,manriqueramiro, ,0
9770,Life 🔥,life,['life'],🔥,0.06989247311827955,neu,afroz_affu_, ,0
9771,🔥🔥🔥🔥🔥, ,[],🔥🔥🔥🔥🔥,0.1397849462365591,neu,wellysontm, ,0
9772,We need more content😮,need content,"['need', 'content']",😮,0.09259259259259259,neu,kamranarjmandfard, ,0
9773,Unless you are not really happy,unless not realli happi,"['unless', 'not', 'realli', 'happi']", ,0.0,neu,manriqueramiro, ,0
9774,پس بهشت کجاس خداییش, ,[], ,0.0,neu,mehrdadm9963, ,0
9775,Good 👍,good,['good'],👍,0.4812571736785329,pos,vipul.virathod, ,0
9776,I'm Gujarati😍,gujarati,['gujarati'],😍,0.33896839125648687,neu,vipul.virathod, ,0
9777,That's wild concidering your stock value is 0.45 a share,wild concid stock valu share,"['wild', 'concid', 'stock', 'valu', 'share']", ,0.296,neu,idkagood_name, ,0
9778,Helal olsun dayı oğlu,helal olsun day olu,"['helal', 'olsun', 'day', 'olu']", ,0.0,neu,salih.akti33, ,1
9779,🔥🔥🔥🔥🔥, ,[],🔥🔥🔥🔥🔥,0.1397849462365591,neu,ld0.1, ,0
9780,Ha moj 🔥,ha moj,"['ha', 'moj']",🔥,0.2732616487455197,neu,vipul.virathod, ,0
9781,✨, ,[],✨,0.3525943396226415,neu,pk.ashiq_, ,0
9782,@din.durakuu, ,[], ,0.0,neu,_xumi,din.durakuu ,0
9783,🔥🔥🔥, ,[],🔥🔥🔥,0.1397849462365591,neu,akash_mathew15, ,0
9784,Back to game 🔥,back game,"['back', 'game']",🔥,0.04659498207885303,neu,celioable, ,0
9785,Spent 200mil on “promo girls” tho,spent mil promo girl tho,"['spent', 'mil', 'promo', 'girl', 'tho']", ,0.0,neu,luke2710, ,0
9786,My idol,idol,['idol'], ,0.0,neu,bigbank_castro, ,0
9787,Goat,goat,['goat'], ,0.0,neu,nitish.x_x, ,0
9788,Woohhhooooooo🔥🔥❤️,woohhhooooooo,['woohhhooooooo'],🔥🔥❤,0.25641421224871436,neu,raviteja.reddy8, ,0
9789,"Why the bitterness then ? Enjoy your success boys , don't hate other guys talking about you , jeez , be happy 😂",bitter enjoy success boy not hate guy talk jeez happi,"['bitter', 'enjoy', 'success', 'boy', 'not', 'hate', 'guy', 'talk', 'jeez', 'happi']",😂,0.7439971276159213,pos,manriqueramiro, ,0
9790,Loneliest dude on planet 🌏,loneliest dude planet,"['loneliest', 'dude', 'planet']",🌏,-0.305025,neg,sam_wakefield712, ,0
9791,🔥🔥, ,[],🔥🔥,0.1397849462365591,neu,shiv_bisht_official, ,0
9792,@_patr_ckl_ma66 te sai de política vê isso aqui,te sai de poltica v isso aqui,"['te', 'sai', 'de', 'poltica', 'v', 'isso', 'aqui']", ,0.0,neu,fabriicio_edson,_patr_ckl_ma66 ,0
9793,No one comes close 🙌 GOAT,no one come close goat,"['no', 'one', 'come', 'close', 'goat']",🙌,-0.15326250553342188,neu,vosnososargentino, ,0
9794,The king🔱🔱🔱🔱,king,['king'],🔱🔱🔱🔱,0.06666666666666664,neu,luis.gomez.official, ,0
9795,🔥🔥🔥, ,[],🔥🔥🔥,0.1397849462365591,neu,anshu_bhadauriya, ,0
9796,"Good stuff,  this is the future 🙌🙌",good stuff futur,"['good', 'stuff', 'futur']",🙌🙌,0.48840998671978747,pos,thessaharan, ,0
9797,I just wana go shoot guns with @danbilzerian! That arsenal he's got is awesome!!,wana go shoot gun arsen got awesom,"['wana', 'go', 'shoot', 'gun', 'arsen', 'got', 'awesom']", ,-0.5859,neg,petty5544,danbilzerian ,0
9798,Waybeee,waybee,['waybee'], ,0.0,neu,zongur, ,0
9799,🔥🔥🔥🔥, ,[],🔥🔥🔥🔥,0.1397849462365591,neu,_.aj__style._x37, ,0
9800,Pheli reel mama ji di 🙏🙏😍,pheli reel mama ji di,"['pheli', 'reel', 'mama', 'ji', 'di']",🙏🙏😍,0.1891930399843621,neu,producerdxx, ,92
9801,@producerdxx 😂😂😂, ,[],😂😂😂,0.2209684037751333,neu,oye_____420,producerdxx ,92
9802,@producerdxx maggar bakhipaad🔥🔥🔥🔥 nex part ready🔥🔥🔥,maggar bakhipaad nex part readi,"['maggar', 'bakhipaad', 'nex', 'part', 'readi']",🔥🔥🔥🔥🔥🔥🔥,0.08154121863799281,neu,sunny_3o7,producerdxx ,92
9803,@producerdxx 😂😂😂, ,[],😂😂😂,0.2209684037751333,neu,its_baman.zz,producerdxx ,92
9804,@producerdxx 😂😂, ,[],😂😂,0.2209684037751333,neu,sunny_3o7,producerdxx ,92
9805,@producerdxx 😂😂😂😂😂, ,[],😂😂😂😂😂,0.2209684037751333,neu,officalbareta,producerdxx ,92
9806,Dan the fucking man,dan fuck man,"['dan', 'fuck', 'man']", ,-0.5423,neg,griffin_smith9, ,0
9807,@blade_3107 😂, ,[],😂,0.2209684037751333,neu,al3xcgn,blade_3107 ,2
9808,🔥🔥🔥, ,[],🔥🔥🔥,0.1397849462365591,neu,theguccigorilla, ,0
9809,🍆🔥🔥, ,[],🍆🔥🔥,0.23207885304659492,neu,ali_jalali23, ,0
9810,@danbilzerian you promised we would hang out soon come on man pick me up,promis would hang soon come man pick,"['promis', 'would', 'hang', 'soon', 'come', 'man', 'pick']", ,0.0,neu,paul0529.ps,danbilzerian ,0
9811,I wish I was there..😍😍😍😍,wish,['wish'],😍😍😍😍,0.6227294260103791,pos,hansraj_jangir, ,0
9812,This is life😂😂😂😂😂,life,['life'],😂😂😂😂😂,0.18414033647927774,neu,kamranarjmandfard, ,0
9813,Did his dad buy a vape off him for 99 mil?,dad buy vape mil,"['dad', 'buy', 'vape', 'mil']", ,0.0,neu,cf_200656, ,0
9814,عزیز #شهرام_موتوری, ,[], ,0.0,neu,shahram_motori.2020, ,0
9815,🔥🔥🔥, ,[],🔥🔥🔥,0.1397849462365591,neu,f.salesmaciel, ,0
9816,سلام فرمانده😂😂😂😂😂😂😂😂, ,[],😂😂😂😂😂😂😂😂,0.22096840377513333,neu,aalieh5728, ,0
9817,😂😂😂😂😂😂🔥🔥🔥🔥, ,[],😂😂😂😂😂😂🔥🔥🔥🔥,0.1884950207597036,neu,diegopeiixotoo, ,0
9818,3ich fe zok omha 3ich,ich fe zok omha ich,"['ich', 'fe', 'zok', 'omha', 'ich']", ,0.0,neu,badra.badaa, ,0
9819,عزیز #شهرام_موتوری, ,[], ,0.0,neu,shahram_motori.2020, ,0
9820,Vida de milhões 🔱,vida de milh,"['vida', 'de', 'milh']",🔱,0.020833333333333325,neu,suzannekauane, ,0
9821,محسن بهمنی هم که هست, ,[], ,0.0,neu,s_reza.karami66, ,0
9822,🔥🔥🔥, ,[],🔥🔥🔥,0.1397849462365591,neu,amitkumar.mirra, ,0
9823,Avisa bro si está bien o necesitas una mano,avisa bro si est bien necesita una mano,"['avisa', 'bro', 'si', 'est', 'bien', 'necesita', 'una', 'mano']", ,0.0,neu,facu_diaz_bjj, ,0
9824,Super 🥲🔥,super,['super'],🥲🔥,0.3695924731182796,pos,__joseph._.mathew__, ,1
9825,❤️❤️❤️❤️❤️❤️, ,[],❤❤❤❤❤❤,0.7460869565217392,neu,shahram_motori.2020, ,0
9826,Esse sabe curtir a vida kkkkkkkk,ess sabe curtir vida kkkkkkkk,"['ess', 'sabe', 'curtir', 'vida', 'kkkkkkkk']", ,0.0,neu,douglasoliveira84, ,0
9827,😮😮😮🔥, ,[],😮😮😮🔥,0.24327956989247312,neu,denilson_lucasz, ,0
9828,@esteban.g.w.ok nosotros luego de invertir en DAI (?(?,nosotro luego de invertir en dai,"['nosotro', 'luego', 'de', 'invertir', 'en', 'dai']", ,0.0,neu,sanchezjose.ok,esteban.g.w.ok ,1
9829,@sanchezjose.ok After putting everything to mine ETH 😂,put everyth mine eth,"['put', 'everyth', 'mine', 'eth']",😂,0.044193680755026665,neu,esteban.g.w.ok,sanchezjose.ok ,1
9830,🔥🔥🔥🔥🔥, ,[],🔥🔥🔥🔥🔥,0.1397849462365591,neu,gamlet7707, ,0
9831,“Batch”😂😂,batch,['batch'],😂😂,0.1473122691834222,neu,suzuki1000stuntr, ,0
9832,🙌, ,[],🙌,0.5604249667994687,neu,heathenwolves, ,0
9833,😍, ,[],😍,0.6779367825129737,neu,kayani905, ,1
9834,"Dünyada her erkeğe 2-3 kızdan düşüyor, qrospu çocuğu erkeklerin hakkını yiyor pich",dnyada erke kzdan dyor qrospu ocuu erkeklerin hakkn yiyor pich,"['dnyada', 'erke', 'kzdan', 'dyor', 'qrospu', 'ocuu', 'erkeklerin', 'hakkn', 'yiyor', 'pich']", ,0.0,neu,m.jumamyradov00, ,0
9835,🔥🔥😍, ,[],🔥🔥😍,0.3191688916620306,neu,rohyt_gandhi, ,0
9836,حاجی سوراخی ندریده نزار بمونه بنازمت, ,[], ,0.0,neu,72ya3in, ,0
9837,Hatt ja chacha koyo dukhi kita😂,hatt ja chacha koyo dukhi kita,"['hatt', 'ja', 'chacha', 'koyo', 'dukhi', 'kita']",😂,0.03156691482501904,neu,navjot.nijar, ,0
9838,Ur dick ain't so big. Prove it!,ur dick ai not big prove,"['ur', 'dick', 'ai', 'not', 'big', 'prove']", ,-0.5106,neg,avaes1, ,0
9839,🔥❤️😮, ,[],🔥❤😮,0.3878832268453587,neu,leo_xo_888, ,0
9840,انته متكلي شنو تشتغل لخاطر الكعبه, ,[], ,0.0,neu,cud_9, ,0
9841,I remember my first batch of baddies 😂,rememb first batch baddi,"['rememb', 'first', 'batch', 'baddi']",😂,0.044193680755026665,neu,suzuki1000stuntr, ,0
9842,سعید اکبرپور اینجا چکار میکنی, ,[], ,0.0,neu,s_reza.karami66, ,0
9843,@lojzs Pavle miluju jeho zuvot,pavl miluju jeho zuvot,"['pavl', 'miluju', 'jeho', 'zuvot']", ,0.0,neu,matoaita,lojzs ,0
9844,#goals,goal,['goal'], ,0.0,neu,meadows502, ,0
9845,داداش منیم حساب یما هلنین😂, ,[],😂,0.2209684037751333,neu,__armin_h, ,0
9846,🐐, ,[],🐐,0.5555555555555556,neu,paperroutemoe, ,0
9847,واحشني يا صاحبي ❤️😂, ,[],❤😂,0.4835276801484362,neu,aymanzaky, ,1
9848,@aymanzaky 😂😂😂, ,[],😂😂😂,0.2209684037751333,neu,mohamednapiil,aymanzaky ,1
9849,@mohamednapiil 😂😂😂😂, ,[],😂😂😂😂,0.2209684037751333,neu,aymanzaky,mohamednapiil ,1
9850,😭😭😭😭😭😭me, ,[],😭😭😭😭😭😭,-0.0933767643865364,neu,a_f_s_a_r__b_m_l, ,0
9851,فرمانده🔥🔥🔥🔥, ,[],🔥🔥🔥🔥,0.1397849462365591,neu,super_meat.rak, ,0
9852,Hahaha brabo,hahaha brabo,"['hahaha', 'brabo']", ,0.5574,pos,guihermesv, ,0
9853,👍👍👍, ,[],👍👍👍,0.5221143473570657,neu,alekerakhimov, ,0
9854,👏✊🔥🔥🔥🔥🔥, ,[],👏✊🔥🔥🔥🔥🔥,0.23611514424594396,neu,arsenstepanian3, ,0
9855,I’d love to party with you jus for one fucking weeknd 💪🏽,love parti ju one fuck weeknd,"['love', 'parti', 'ju', 'one', 'fuck', 'weeknd']",💪🏽,0.23187332454628407,neu,soy_el_cinco, ,0
9856,How i live like you ? 🤣,live like,"['live', 'like']",🤣,0.3612,neu,almonte_mike, ,0
9857,Legend❤️❤️,legend,['legend'],❤❤,0.4973913043478261,neu,shuaib._dc, ,0
9858,Idol😍😂,idol,['idol'],😍😂,0.29963506209603563,neu,wahidrezaei5891, ,0
9859,😍😍😍, ,[],😍😍😍,0.6779367825129737,neu,mehdinasseri8435, ,0
9860,Legend 👏,legend,['legend'],👏,0.2602739726027397,neu,shuaib._dc, ,0
9861,@svtkolt, ,[], ,0.0,neu,crippen.aint.easy,svtkolt ,0
9862,Bhosdike life ho toh aisi zinda toh jhat k bal v hai,bhosdik life ho toh aisi zinda toh jhat k bal v hai,"['bhosdik', 'life', 'ho', 'toh', 'aisi', 'zinda', 'toh', 'jhat', 'k', 'bal', 'v', 'hai']", ,0.0,neu,the_x_factor_y, ,0
9863,🔥🔥, ,[],🔥🔥,0.1397849462365591,neu,sandeepsarla90, ,0
9864,@akshay_sharma055 😂😂, ,[],😂😂,0.2209684037751333,neu,sunny17_oct,akshay_sharma055 ,1
9865,But your disposables are ass ☠️,dispos ass,"['dispos', 'ass']",☠,-0.373879012345679,neg,samscarfo1, ,0
9866,Bravo 👍👍👍👍👍👍💪,bravo,['bravo'],👍👍👍👍👍👍💪,0.46104991949579793,neu,tudor8282, ,0
9867,❤️, ,[],❤,0.7460869565217392,neu,re_dei_dividendi, ,0
9868,🥶🥵💥, ,[],🥶🥵💥,0.1489361702127659,neu,az_w1n, ,0
9869,uripmu kok penakmen to jon 😔,uripmu kok penakmen jon,"['uripmu', 'kok', 'penakmen', 'jon']",😔,-0.02921161825726142,neu,deetowhooligan, ,0
9870,You are the most happiest person on earth I knew @danbilzerian 👏,happiest person earth knew,"['happiest', 'person', 'earth', 'knew']",👏,0.613629589041096,pos,siranjeevi.d,danbilzerian ,0
9871,Congo king 🔥🙌😍 @danbilzerian caption 🔥🔥🔥,congo king caption,"['congo', 'king', 'caption']",🔥🙌😍🔥🔥🔥,0.19972239269540873,neu,_be_wid_meh______spread_love__,danbilzerian ,0
9872,You model is very hot 🔥🔥🔥🔥🔥🔥🔥,model hot,"['model', 'hot']",🔥🔥🔥🔥🔥🔥🔥,0.10872162485065708,neu,neelamvikas6097, ,0
9873,@kostas__ver, ,[], ,0.0,neu,manos_myk,kostas__ver ,2
9874,@manos_myk το όνειρο σου, ,[], ,0.0,neu,kostas__ver,manos_myk ,2
9875,Balle jatta 🔥🔥,ball jatta,"['ball', 'jatta']",🔥🔥,0.06989247311827955,neu,khush131313, ,0
9876,Real boss shit🗣💪🏾🍾,real boss shit,"['real', 'boss', 'shit']",🗣💪🏾🍾,-0.2791216820440029,neg,iam5rell, ,0
9877,@hotmanparisofficial, ,[], ,0.0,neu,davisoktavianusbienardi,hotmanparisofficial ,0
9878,@lianzanccnapoli che vita,che vita,"['che', 'vita']", ,0.0,neu,gaetanodoria6,lianzanccnapoli ,1
9879,@gaetanodoria6 😢😢😢😢, ,[],😢😢😢😢,0.0066755674232309,neu,lianzanccnapoli,gaetanodoria6 ,1
9880,امبراطوريه عمي دان 🥵🥰🥰🥰, ,[],🥵🥰🥰🥰,0.0,neu,ahhmedrreda, ,0
9881,Life🔥,life,['life'],🔥,0.06989247311827955,neu,rahultkm, ,0
9882,دمت گرم دنی عجب تیکه باحالی انداختی به دشمنات 😁😁😁❤️❤️❤️, ,[],😁😁😁❤❤❤,0.5980320575208057,neu,ehsansahrai, ,0
9883,👍👍👍👍👍👍👍, ,[],👍👍👍👍👍👍👍,0.5221143473570659,neu,mobleman_kod_j.k, ,0
9884,Wtf mcgregor doing there?😂,wtf mcgregor,"['wtf', 'mcgregor']",😂,-0.31694386540828884,neg,dopsfakie, ,0
9885,Want to be my friend?,want friend,"['want', 'friend']", ,0.5423,pos,daniele_lanci, ,0
9886,"😂😂😂ROFL He came from Heaven, Modern Indra",rofl came heaven modern indra,"['rofl', 'came', 'heaven', 'modern', 'indra']",😂😂😂,0.5769881514156749,pos,pravinshivakumar, ,0
9887,🔥🔥🔥, ,[],🔥🔥🔥,0.1397849462365591,neu,jatinthamman, ,0
9888,🔝, ,[],🔝,0.4785478547854785,neu,lello_paccone, ,0
9889,😂, ,[],😂,0.2209684037751333,neu,moscow_men77, ,0
9890,تخم جن 😂, ,[],😂,0.2209684037751333,neu,heydari7471, ,0
9891,"😍 Yess, hits differently",yess hit differ,"['yess', 'hit', 'differ']",😍,0.16948419562824343,neu,noloudgram, ,1
9892,🔥🔥🔥🔥🔥🔥, ,[],🔥🔥🔥🔥🔥🔥,0.1397849462365591,neu,alexander_cuassi, ,0
9893,Be original,origin,['origin'], ,0.0,neu,keithmayo3, ,0
9894,🔥🔥🔥, ,[],🔥🔥🔥,0.1397849462365591,neu,silvapatriciacedeno, ,0
9895,🔥🔥🔥🔥, ,[],🔥🔥🔥🔥,0.1397849462365591,neu,bjshotta, ,0
9896,Well damn… 😂😂😂😂,well damn,"['well', 'damn']",😂😂😂😂,0.09627893585008886,neu,doll_face_steph, ,0
9897,Back with Bang 🔥🔥🔥,back bang,"['back', 'bang']",🔥🔥🔥,0.08387096774193546,neu,ajeeb__ladka, ,0
9898,🔥🔥🔥, ,[],🔥🔥🔥,0.1397849462365591,neu,deepmodel_143, ,0
9899,Finally! It was starting to get embarrassing having a tattoo of your face on my arms,final start get embarrass tattoo face arm,"['final', 'start', 'get', 'embarrass', 'tattoo', 'face', 'arm']", ,-0.296,neu,thebeerbaron31, ,0
9900,Well played,well play,"['well', 'play']", ,0.5423,pos,john_part3, ,0
9901,@tycarroll93, ,[], ,0.0,neu,haydenbujold93,tycarroll93 ,1
9902,എന്ന് ആ ചേട്ടാ കേരളത്തിൽ ഒന്ന് വരണം..... കേട്ടോ 🔥🔥 പവർ മനുഷ്യ, ,[],🔥🔥,0.1397849462365591,neu,arun_suresh___, ,0
9903,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥, ,[],🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,0.13978494623655907,neu,marlonjmg, ,0
9904,@roozbeh_hajpoor kheili bi adab shodan ina😢,kheili bi adab shodan ina,"['kheili', 'bi', 'adab', 'shodan', 'ina']",😢,0.0011125945705384834,neu,pouya.ashouri,roozbeh_hajpoor ,0
9905,🔥🔥🔥🔥🔥, ,[],🔥🔥🔥🔥🔥,0.1397849462365591,neu,ali_shawaz, ,0
9906,🔥🔥, ,[],🔥🔥,0.1397849462365591,neu,erenyorulllmaz, ,0
9907,@maxxgtzz  que envidia,que envidia,"['que', 'envidia']", ,0.0,neu,algco9,maxxgtzz ,0
9908,Do you kid! Love it,kid love,"['kid', 'love']", ,0.6369,pos,tornado_ttt, ,0
9909,بیا ایران😂😂😂😂, ,[],😂😂😂😂,0.2209684037751333,neu,mohammadtajik21, ,0
