,comment,cl_comment,wordlist,emojis,sent_num,sent,user,mentioned,likes
2123,"We scream and they don't hear us, help us save our lives.  Hear the people crying for help.  Russia continues to bomb Mariupol with 5-ton bombs.  At the same time, hundreds of children and civilians are still hiding in the tunnels and underground of the #Azovstal metallurgical plant.  Ukrainians are calling on world leaders to agree on a humanitarian corridor and an urgent safe evacuation of those civilians who are forced to remain underground.  Please share and spread this message to your followers and around the world.  Show real photos of children sitting there and join forces for a peaceful evacuation.",scream not hear us help us save live hear peopl cri help russia continu bomb mariupol ton bomb time hundr children civilian still hide tunnel underground azovst metallurg plant ukrainian call world leader agre humanitarian corridor urgent safe evacu civilian forc remain underground pleas share spread messag follow around world show real photo children sit join forc peac evacu,"['scream', 'not', 'hear', 'us', 'help', 'us', 'save', 'live', 'hear', 'peopl', 'cri', 'help', 'russia', 'continu', 'bomb', 'mariupol', 'ton', 'bomb', 'time', 'hundr', 'children', 'civilian', 'still', 'hide', 'tunnel', 'underground', 'azovst', 'metallurg', 'plant', 'ukrainian', 'call', 'world', 'leader', 'agre', 'humanitarian', 'corridor', 'urgent', 'safe', 'evacu', 'civilian', 'forc', 'remain', 'underground', 'pleas', 'share', 'spread', 'messag', 'follow', 'around', 'world', 'show', 'real', 'photo', 'children', 'sit', 'join', 'forc', 'peac', 'evacu']", ,-0.4617,neg,grebeniuk3031, ,0
2124,Perfect 🔥😍,perfect,['perfect'],🔥😍,0.46320724291651094,pos,chefnuness, ,0
2125,Russia continues to bomb Mariupol with 5ton bombs. At the same time there are hundreds of children and civilians still hiding in tunnels and underground of the #Azovstal steelworks. Ukrainians urge the world leaders to negotiate a humanitarian corridor and urgent safe evacuation. Please share this message to your followers and to the world.,russia continu bomb mariupol ton bomb time hundr children civilian still hide tunnel underground azovst steelwork ukrainian urg world leader negoti humanitarian corridor urgent safe evacu pleas share messag follow world,"['russia', 'continu', 'bomb', 'mariupol', 'ton', 'bomb', 'time', 'hundr', 'children', 'civilian', 'still', 'hide', 'tunnel', 'underground', 'azovst', 'steelwork', 'ukrainian', 'urg', 'world', 'leader', 'negoti', 'humanitarian', 'corridor', 'urgent', 'safe', 'evacu', 'pleas', 'share', 'messag', 'follow', 'world']", ,-0.296,neu,gang09816, ,0
2126,❤️, ,[],❤,0.7460869565217392,neu,katerinas_beauty_stgallen, ,0
2127,happy,happi,['happi'], ,0.0,neu,heine.uribe4, ,0
2128,happy,happi,['happi'], ,0.0,neu,set5.urn, ,0
2129,happy,happi,['happi'], ,0.0,neu,marloes__iva, ,0
2130,❤️❤️, ,[],❤❤,0.7460869565217392,neu,oliverianolivares, ,0
2131,Russia continues to bomb Mariupol with 5ton bombs. At the same time there are hundreds of children and civilians still hiding in tunnels and underground of the #Azovstal steelworks. Ukrainians urge the world leaders to negotiate a humanitarian corridor and urgent safe evacuation for those civilians who are forced to stay underground. Please share and spread this message to your followers and to the world. Show real pictures of children sitting there and unite efforts for peaceful evacuation.,russia continu bomb mariupol ton bomb time hundr children civilian still hide tunnel underground azovst steelwork ukrainian urg world leader negoti humanitarian corridor urgent safe evacu civilian forc stay underground pleas share spread messag follow world show real pictur children sit unit effort peac evacu,"['russia', 'continu', 'bomb', 'mariupol', 'ton', 'bomb', 'time', 'hundr', 'children', 'civilian', 'still', 'hide', 'tunnel', 'underground', 'azovst', 'steelwork', 'ukrainian', 'urg', 'world', 'leader', 'negoti', 'humanitarian', 'corridor', 'urgent', 'safe', 'evacu', 'civilian', 'forc', 'stay', 'underground', 'pleas', 'share', 'spread', 'messag', 'follow', 'world', 'show', 'real', 'pictur', 'children', 'sit', 'unit', 'effort', 'peac', 'evacu']", ,-0.296,neu,romaniia2368, ,0
2132,happy,happi,['happi'], ,0.0,neu,psymnnomok94, ,0
2133,You’re so hot 🔥,hot,['hot'],🔥,0.06989247311827955,neu,nickclzpton, ,0
2134,"The Russian beast is furious! Russia drops five-ton bombs on the Ukrainian city of Mariupol! With these bombs, Russia wants to destroy the fighting spirit of Ukrainians! But, where bombs fall, children and women sit in the basement. This place is called: #Azovstal.

Please share this information with your audience!

We Ukrainians need to save people from the hellish city. But this requires the support of world leaders. Tell everyone about it!

The ""corridor of life"" needs the support of national leaders. Thanks to you, Ukraine will be heard!",russian beast furiou russia drop fiveton bomb ukrainian citi mariupol bomb russia want destroy fight spirit ukrainian bomb fall children women sit basement place call azovst pleas share inform audienc ukrainian need save peopl hellish citi requir support world leader tell everyon corridor life need support nation leader thank ukrain heard,"['russian', 'beast', 'furiou', 'russia', 'drop', 'fiveton', 'bomb', 'ukrainian', 'citi', 'mariupol', 'bomb', 'russia', 'want', 'destroy', 'fight', 'spirit', 'ukrainian', 'bomb', 'fall', 'children', 'women', 'sit', 'basement', 'place', 'call', 'azovst', 'pleas', 'share', 'inform', 'audienc', 'ukrainian', 'need', 'save', 'peopl', 'hellish', 'citi', 'requir', 'support', 'world', 'leader', 'tell', 'everyon', 'corridor', 'life', 'need', 'support', 'nation', 'leader', 'thank', 'ukrain', 'heard']", ,-0.8271,neg,rimidal.wik, ,0
2135,"Россия продолжает бомбить Мариуполь 5тонными бомбами. В то же время сотни детей и мирных жителей прячутся в тоннелях и под землей металлургического завода #Азовсталь. украинцы призывают мировых лидеров провести переговоры о гуманитарном коридоре и срочной безопасной эвакуации тех мирных жителей, которые вынуждены оставаться под землей Пожалуйста, поделитесь и распространите это сообщение своим подписчикам и всему миру. Покажите реальные фотографии детей, сидящих там и объедините усилия для мирной эвакуации.
Сегодня спасение людей в Мариуполе зависит от нас с вами. Чтобы мы не бросали бороться, сражаться! ✊🏻💙💛", ,[],✊🏻💙💛,0.6261380194672729,neu,alexzekazy, ,0
2136,"You are so brave, beautiful and down to earth. I truly admire you.",brave beauti earth truli admir,"['brave', 'beauti', 'earth', 'truli', 'admir']", ,0.5267,pos,easycoreordie, ,0
2137,Russia continues to bomb Mariupol with 5ton bombs. At the same time there are hundreds of children and civilians still hiding in tunnels and underground of the #Azovstal steelworks. Ukrainians urge the world leaders to negotiate a humanitarian corridor and urgent safe evacuation for those civilians who are forced to stay underground. Please share and spread this message to your followers and to the world. Show real pictures of children sitting there and unite efforts for peaceful evacuation. #stopputin #saveukraine,russia continu bomb mariupol ton bomb time hundr children civilian still hide tunnel underground azovst steelwork ukrainian urg world leader negoti humanitarian corridor urgent safe evacu civilian forc stay underground pleas share spread messag follow world show real pictur children sit unit effort peac evacu stopputin saveukrain,"['russia', 'continu', 'bomb', 'mariupol', 'ton', 'bomb', 'time', 'hundr', 'children', 'civilian', 'still', 'hide', 'tunnel', 'underground', 'azovst', 'steelwork', 'ukrainian', 'urg', 'world', 'leader', 'negoti', 'humanitarian', 'corridor', 'urgent', 'safe', 'evacu', 'civilian', 'forc', 'stay', 'underground', 'pleas', 'share', 'spread', 'messag', 'follow', 'world', 'show', 'real', 'pictur', 'children', 'sit', 'unit', 'effort', 'peac', 'evacu', 'stopputin', 'saveukrain']", ,-0.296,neu,gutsulyak.v, ,0
2138,"Hello! Russian residents continue to bomb Mariupol with 5-ton bombs. At the same time, hundreds of children and civilians are still hiding in the tunnels and underground of the #Azovstal metallurgical plant. We beg and call on the world leaders to agree on a humanitarian corridor and to urgently call for the evacuation of those world residents who enjoy being underground, who are looking for. Please spread this message to your followers and around the world. Show the number of photos of children sitting there and join forces for a global evacuation. Help save children and civilians, they save lives. Save please, it's in your hand, you can help.",hello russian resid continu bomb mariupol ton bomb time hundr children civilian still hide tunnel underground azovst metallurg plant beg call world leader agre humanitarian corridor urgent call evacu world resid enjoy underground look pleas spread messag follow around world show number photo children sit join forc global evacu help save children civilian save live save pleas hand help,"['hello', 'russian', 'resid', 'continu', 'bomb', 'mariupol', 'ton', 'bomb', 'time', 'hundr', 'children', 'civilian', 'still', 'hide', 'tunnel', 'underground', 'azovst', 'metallurg', 'plant', 'beg', 'call', 'world', 'leader', 'agre', 'humanitarian', 'corridor', 'urgent', 'call', 'evacu', 'world', 'resid', 'enjoy', 'underground', 'look', 'pleas', 'spread', 'messag', 'follow', 'around', 'world', 'show', 'number', 'photo', 'children', 'sit', 'join', 'forc', 'global', 'evacu', 'help', 'save', 'children', 'civilian', 'save', 'live', 'save', 'pleas', 'hand', 'help']", ,0.9485,pos,marinavesna1993, ,0
2139,YOU ARE FOLLOWING A MONSTER #justiceforjohnnydepp,follow monster justiceforjohnnydepp,"['follow', 'monster', 'justiceforjohnnydepp']", ,0.0,neu,honeysuckle__09, ,0
2140,❤️😢😍, ,[],❤😢😍,0.4768997688193146,neu,root806_, ,0
2141,Gorgeous 😍😍😍😍😍,gorgeou,['gorgeou'],😍😍😍😍😍,0.5649473187608115,neu,azbellchris, ,0
2142,A safe #greencorridor is needed for Mariupol civilians and military.  Russia is bombing Mariupol with 5-ton bombs. Hundreds of children and civilians are still hiding in the tunnels and underground of the #Azovstal metallurgical plant. Don't let our heroes die! Spread the word.,safe greencorridor need mariupol civilian militari russia bomb mariupol ton bomb hundr children civilian still hide tunnel underground azovst metallurg plant not let hero die spread word,"['safe', 'greencorridor', 'need', 'mariupol', 'civilian', 'militari', 'russia', 'bomb', 'mariupol', 'ton', 'bomb', 'hundr', 'children', 'civilian', 'still', 'hide', 'tunnel', 'underground', 'azovst', 'metallurg', 'plant', 'not', 'let', 'hero', 'die', 'spread', 'word']", ,-0.6096,neg,inna_onyshchenko_333, ,0
2143,🔥🔥🔥, ,[],🔥🔥🔥,0.1397849462365591,neu,missm0908, ,0
2144,Wow looking is si hot cara. 🔥🔥,wow look si hot cara,"['wow', 'look', 'si', 'hot', 'cara']",🔥🔥,0.4584385560675883,pos,im.nusratzahan, ,1
2145,Russia continues to bomb Mariupol with 5ton bombs. There are hundreds of civilians still hiding in underground of the #Azovstal steelworks. Ukrainians urge the world leaders to negotiate a safe evacuation for those civilians. Please share and spread this message.,russia continu bomb mariupol ton bomb hundr civilian still hide underground azovst steelwork ukrainian urg world leader negoti safe evacu civilian pleas share spread messag,"['russia', 'continu', 'bomb', 'mariupol', 'ton', 'bomb', 'hundr', 'civilian', 'still', 'hide', 'underground', 'azovst', 'steelwork', 'ukrainian', 'urg', 'world', 'leader', 'negoti', 'safe', 'evacu', 'civilian', 'pleas', 'share', 'spread', 'messag']", ,-0.4588,neg,qwerty_zxcv_798, ,0
2146,Russia continues to bomb Mariupol with 5ton bombs. At the same time there are hundreds of children and civilians still hiding in tunnels and underground of the #Azovstal steelworks. Ukrainians urge the world leaders to negotiate a humanitarian corridor and urgent safe evacuation for those civilians who are forced to stay underground. Please share and spread this message to your followers and to the world. Show real pictures of children sitting there and unite efforts for peaceful evacuation.,russia continu bomb mariupol ton bomb time hundr children civilian still hide tunnel underground azovst steelwork ukrainian urg world leader negoti humanitarian corridor urgent safe evacu civilian forc stay underground pleas share spread messag follow world show real pictur children sit unit effort peac evacu,"['russia', 'continu', 'bomb', 'mariupol', 'ton', 'bomb', 'time', 'hundr', 'children', 'civilian', 'still', 'hide', 'tunnel', 'underground', 'azovst', 'steelwork', 'ukrainian', 'urg', 'world', 'leader', 'negoti', 'humanitarian', 'corridor', 'urgent', 'safe', 'evacu', 'civilian', 'forc', 'stay', 'underground', 'pleas', 'share', 'spread', 'messag', 'follow', 'world', 'show', 'real', 'pictur', 'children', 'sit', 'unit', 'effort', 'peac', 'evacu']", ,-0.296,neu,petro_lavrunenko, ,0
2147,❤️❤️, ,[],❤❤,0.7460869565217392,neu,pedropollli, ,0
2148,My kind of Lady,kind ladi,"['kind', 'ladi']", ,0.5267,pos,huhuleaadrian, ,0
2149,Russia continues to bomb Mariupol with 5ton bombs. At the same time there are hundreds of children and civilians still hiding in tunnels and underground of the #Azovstal steelworks. Ukrainians urge the world leaders to negotiate a humanitarian corridor and urgent safe evacuation for those civilians who are forced to stay underground. Please share and spread this message to your followers and to the world. Show real pictures of children sitting there and unite efforts for peaceful evacuation.,russia continu bomb mariupol ton bomb time hundr children civilian still hide tunnel underground azovst steelwork ukrainian urg world leader negoti humanitarian corridor urgent safe evacu civilian forc stay underground pleas share spread messag follow world show real pictur children sit unit effort peac evacu,"['russia', 'continu', 'bomb', 'mariupol', 'ton', 'bomb', 'time', 'hundr', 'children', 'civilian', 'still', 'hide', 'tunnel', 'underground', 'azovst', 'steelwork', 'ukrainian', 'urg', 'world', 'leader', 'negoti', 'humanitarian', 'corridor', 'urgent', 'safe', 'evacu', 'civilian', 'forc', 'stay', 'underground', 'pleas', 'share', 'spread', 'messag', 'follow', 'world', 'show', 'real', 'pictur', 'children', 'sit', 'unit', 'effort', 'peac', 'evacu']", ,-0.296,neu,lina_intyuk, ,0
2150,Russia continues to bomb Mariupol with 5ton bombs. At the same time there are hundreds of children and civilians still hiding in tunnels and underground of the #Azovstal steelworks. Ukrainians urge the world leaders to negotiate a humanitarian corridor and urgent safe evacuation for those civilians who are forced to stay underground. Please share and spread this message to your followers and to the world. Show real pictures of children sitting there and unite efforts for peaceful evacuation.,russia continu bomb mariupol ton bomb time hundr children civilian still hide tunnel underground azovst steelwork ukrainian urg world leader negoti humanitarian corridor urgent safe evacu civilian forc stay underground pleas share spread messag follow world show real pictur children sit unit effort peac evacu,"['russia', 'continu', 'bomb', 'mariupol', 'ton', 'bomb', 'time', 'hundr', 'children', 'civilian', 'still', 'hide', 'tunnel', 'underground', 'azovst', 'steelwork', 'ukrainian', 'urg', 'world', 'leader', 'negoti', 'humanitarian', 'corridor', 'urgent', 'safe', 'evacu', 'civilian', 'forc', 'stay', 'underground', 'pleas', 'share', 'spread', 'messag', 'follow', 'world', 'show', 'real', 'pictur', 'children', 'sit', 'unit', 'effort', 'peac', 'evacu']", ,-0.296,neu,ustynovych_s, ,0
2151,😍😍😍, ,[],😍😍😍,0.6779367825129737,neu,shawl.by.gandom, ,0
2152,😮😍❤️❤️❤️❤️🔥, ,[],😮😍❤❤❤❤🔥,0.5828353332306097,neu,amy31423, ,0
2153,❤️❤️❤️😍😍😍, ,[],❤❤❤😍😍😍,0.7120118695173564,neu,ilove_series_and_movies, ,0
2154,"Ladies and gentlemen!
The cynicism of the russian occupiers has crossed all acceptable boundaries. These creatures are quite calmly discussing the mass murder of children and women. These rashi invaders are absolutely purposeful with all understanding of what is happening, killing children and women.
We appeal to the entire civilized population of the planet! Give Ukraine heavy weapons to put an end to russian occupying evil spirits on Ukrainian soil. 
#ArmUkraineNow",ladi gentlemen cynic russian occupi cross accept boundari creatur quit calmli discuss mass murder children women rashi invad absolut purpos understand happen kill children women appeal entir civil popul planet give ukrain heavi weapon put end russian occupi evil spirit ukrainian soil armukrainenow,"['ladi', 'gentlemen', 'cynic', 'russian', 'occupi', 'cross', 'accept', 'boundari', 'creatur', 'quit', 'calmli', 'discuss', 'mass', 'murder', 'children', 'women', 'rashi', 'invad', 'absolut', 'purpos', 'understand', 'happen', 'kill', 'children', 'women', 'appeal', 'entir', 'civil', 'popul', 'planet', 'give', 'ukrain', 'heavi', 'weapon', 'put', 'end', 'russian', 'occupi', 'evil', 'spirit', 'ukrainian', 'soil', 'armukrainenow']", ,-0.9442,neg,managerdzen, ,0
2155,Russia continues to bomb Mariupol with 5ton bombs. At the same time there are hundreds of children and civilians still hiding in tunnels and underground of the #Azovstal steelworks. Ukrainians urge the world leaders to negotiate a humanitarian corridor and urgent safe evacuation for those civilians who are forced to stay underground. Please share and spread this message to your followers and to the world. Show real pictures of children sitting there and unite efforts for peaceful evacuation.,russia continu bomb mariupol ton bomb time hundr children civilian still hide tunnel underground azovst steelwork ukrainian urg world leader negoti humanitarian corridor urgent safe evacu civilian forc stay underground pleas share spread messag follow world show real pictur children sit unit effort peac evacu,"['russia', 'continu', 'bomb', 'mariupol', 'ton', 'bomb', 'time', 'hundr', 'children', 'civilian', 'still', 'hide', 'tunnel', 'underground', 'azovst', 'steelwork', 'ukrainian', 'urg', 'world', 'leader', 'negoti', 'humanitarian', 'corridor', 'urgent', 'safe', 'evacu', 'civilian', 'forc', 'stay', 'underground', 'pleas', 'share', 'spread', 'messag', 'follow', 'world', 'show', 'real', 'pictur', 'children', 'sit', 'unit', 'effort', 'peac', 'evacu']", ,-0.296,neu,miroslavadebrii, ,0
2156,Russia continues to bomb Mariupol with 5ton bombs. At the same time there are hundreds of children and civilians still hiding in tunnels and underground of the #Azovstal steelworks. Ukrainians urge the world leaders to negotiate a humanitarian corridor and urgent safe evacuation for those civilians who are forced to stay underground. Please share and spread this message to your followers and to the world. Show real pictures of children sitting there and unite efforts for peaceful evacuation.💙💛,russia continu bomb mariupol ton bomb time hundr children civilian still hide tunnel underground azovst steelwork ukrainian urg world leader negoti humanitarian corridor urgent safe evacu civilian forc stay underground pleas share spread messag follow world show real pictur children sit unit effort peac evacu,"['russia', 'continu', 'bomb', 'mariupol', 'ton', 'bomb', 'time', 'hundr', 'children', 'civilian', 'still', 'hide', 'tunnel', 'underground', 'azovst', 'steelwork', 'ukrainian', 'urg', 'world', 'leader', 'negoti', 'humanitarian', 'corridor', 'urgent', 'safe', 'evacu', 'civilian', 'forc', 'stay', 'underground', 'pleas', 'share', 'spread', 'messag', 'follow', 'world', 'show', 'real', 'pictur', 'children', 'sit', 'unit', 'effort', 'peac', 'evacu']",💙💛,-0.25265785691343645,neu,tetiana_bodnaruk_, ,0
2157,"Russia continues its criminal actions in Ukraine, still does not allow the civilians of Mariupol to evacuate and bombs the city with 5-ton bombs, while hundreds of children and civilians are still hiding under the ground of the #Azovstal metallurgical plant. Civilians, children and still very young children continue to remain under the rubble, many wounded also cannot receive help. Please share this information with your followers around the world and show the world real photos of the children sitting there. Please join forces for a peaceful evacuation! 🙏🙏🙏",russia continu crimin action ukrain still not allow civilian mariupol evacu bomb citi ton bomb hundr children civilian still hide ground azovst metallurg plant civilian children still young children continu remain rubbl mani wound also not receiv help pleas share inform follow around world show world real photo children sit pleas join forc peac evacu,"['russia', 'continu', 'crimin', 'action', 'ukrain', 'still', 'not', 'allow', 'civilian', 'mariupol', 'evacu', 'bomb', 'citi', 'ton', 'bomb', 'hundr', 'children', 'civilian', 'still', 'hide', 'ground', 'azovst', 'metallurg', 'plant', 'civilian', 'children', 'still', 'young', 'children', 'continu', 'remain', 'rubbl', 'mani', 'wound', 'also', 'not', 'receiv', 'help', 'pleas', 'share', 'inform', 'follow', 'around', 'world', 'show', 'world', 'real', 'photo', 'children', 'sit', 'pleas', 'join', 'forc', 'peac', 'evacu']",🙏🙏🙏,-0.7053377361027088,neg,dnepr_na_ladoni, ,0
2158,Russia continues to bomb Mariupol with 5ton bombs. At the same time there are hundreds of children and civilians still hiding in tunnels and underground of the #Azovstal steelworks. Ukrainians urge the world leaders to negotiate a humanitarian corridor and urgent safe evacuation for those civilians who are forced to stay underground. Please share and spread this message to your followers and to the world. Show real pictures of children sitting there and unite efforts for peaceful evacuation.,russia continu bomb mariupol ton bomb time hundr children civilian still hide tunnel underground azovst steelwork ukrainian urg world leader negoti humanitarian corridor urgent safe evacu civilian forc stay underground pleas share spread messag follow world show real pictur children sit unit effort peac evacu,"['russia', 'continu', 'bomb', 'mariupol', 'ton', 'bomb', 'time', 'hundr', 'children', 'civilian', 'still', 'hide', 'tunnel', 'underground', 'azovst', 'steelwork', 'ukrainian', 'urg', 'world', 'leader', 'negoti', 'humanitarian', 'corridor', 'urgent', 'safe', 'evacu', 'civilian', 'forc', 'stay', 'underground', 'pleas', 'share', 'spread', 'messag', 'follow', 'world', 'show', 'real', 'pictur', 'children', 'sit', 'unit', 'effort', 'peac', 'evacu']", ,-0.296,neu,smile_olya, ,0
2159,❤️❤️❤️, ,[],❤❤❤,0.7460869565217392,neu,shehan.fdoz, ,0
2160,"Russia continues to bomb Mariupol with 5ton bombs. At the same time there are hundreds of children and civilians still hiding in tunnels and underground of the #Azovstal steelworks. Ukrainians urge the world leaders to negotiate a humanitarian corridor and urgent safe evacuation for those civilians who are forced to stay underground. Please share and spread this message to your followers and to the world. Show real pictures of children sitting there and unite efforts for peaceful evacuation.
🇺🇦🇺🇦🇺🇦🇺🇦",russia continu bomb mariupol ton bomb time hundr children civilian still hide tunnel underground azovst steelwork ukrainian urg world leader negoti humanitarian corridor urgent safe evacu civilian forc stay underground pleas share spread messag follow world show real pictur children sit unit effort peac evacu,"['russia', 'continu', 'bomb', 'mariupol', 'ton', 'bomb', 'time', 'hundr', 'children', 'civilian', 'still', 'hide', 'tunnel', 'underground', 'azovst', 'steelwork', 'ukrainian', 'urg', 'world', 'leader', 'negoti', 'humanitarian', 'corridor', 'urgent', 'safe', 'evacu', 'civilian', 'forc', 'stay', 'underground', 'pleas', 'share', 'spread', 'messag', 'follow', 'world', 'show', 'real', 'pictur', 'children', 'sit', 'unit', 'effort', 'peac', 'evacu']", ,-0.296,neu,simonenko9971, ,0
2161,Mariupol citizens need your help. Russia constantly bombs the city while hundreds of people still hiding in #Azovstal steelworks. City needs humanitarian corridor urgently. Ukrainians ask you to spread the message and help save innocent victims. 🇺🇦 #stopwarinukraine,mariupol citizen need help russia constantli bomb citi hundr peopl still hide azovst steelwork citi need humanitarian corridor urgent ukrainian ask spread messag help save innoc victim stopwarinukrain,"['mariupol', 'citizen', 'need', 'help', 'russia', 'constantli', 'bomb', 'citi', 'hundr', 'peopl', 'still', 'hide', 'azovst', 'steelwork', 'citi', 'need', 'humanitarian', 'corridor', 'urgent', 'ukrainian', 'ask', 'spread', 'messag', 'help', 'save', 'innoc', 'victim', 'stopwarinukrain']", ,0.5267,pos,d.naddine, ,0
2162,🥰🥰💪💪🙏🙏🙏, ,[],🥰🥰💪💪🙏🙏🙏,0.47296756993817246,neu,cundo_ilovegaga, ,0
2163,Nice pants 👖,nice pant,"['nice', 'pant']",👖,0.41433333333333333,pos,sunnywalkingstar, ,0
2164,"Mariupol. Beautiful city of Ukraine by the sea. But the city was blocked for more than 50 days and 90% destroyed by Russian invaders. It is difficult to even imagine the living conditions of children and other Ukrainians who managed to survive. They are forced to hide in the tunnels and underground of the #Azovstal metallurgical plant, which Russia is constantly bombarding with 5-ton bombs. The evacuation is now very dangerous due to continuous shelling by the Russians. The only way to escape is international guarantees from the world community and leaders for a humanitarian corridor and an urgent safe evacuation. Please help achieve this 🙏 Please share and distribute this message to your subscribers and the world. Show real photos of children sitting there and join forces for a peaceful evacuation.",mariupol beauti citi ukrain sea citi block day destroy russian invad difficult even imagin live condit children ukrainian manag surviv forc hide tunnel underground azovst metallurg plant russia constantli bombard ton bomb evacu danger due continu shell russian way escap intern guarante world commun leader humanitarian corridor urgent safe evacu pleas help achiev pleas share distribut messag subscrib world show real photo children sit join forc peac evacu,"['mariupol', 'beauti', 'citi', 'ukrain', 'sea', 'citi', 'block', 'day', 'destroy', 'russian', 'invad', 'difficult', 'even', 'imagin', 'live', 'condit', 'children', 'ukrainian', 'manag', 'surviv', 'forc', 'hide', 'tunnel', 'underground', 'azovst', 'metallurg', 'plant', 'russia', 'constantli', 'bombard', 'ton', 'bomb', 'evacu', 'danger', 'due', 'continu', 'shell', 'russian', 'way', 'escap', 'intern', 'guarante', 'world', 'commun', 'leader', 'humanitarian', 'corridor', 'urgent', 'safe', 'evacu', 'pleas', 'help', 'achiev', 'pleas', 'share', 'distribut', 'messag', 'subscrib', 'world', 'show', 'real', 'photo', 'children', 'sit', 'join', 'forc', 'peac', 'evacu']",🙏,-0.733666612048102,neg,alenka_mankoo, ,0
2165,You follow amber heard?,follow amber heard,"['follow', 'amber', 'heard']", ,0.0,neu,ald_160, ,1
2166,Russia continues to bomb Mariupol with 5ton bombs. At the same time there are hundreds of children and civilians still hiding in tunnels and underground of the #Azovstal steelworks. Ukrainians urge the world leaders to negotiate a humanitarian corridor and urgent safe evacuation for those civilians who are forced to stay underground. Please share and spread this message to your followers and to the world. Show real pictures of children sitting there and unite efforts for peaceful evacuation.,russia continu bomb mariupol ton bomb time hundr children civilian still hide tunnel underground azovst steelwork ukrainian urg world leader negoti humanitarian corridor urgent safe evacu civilian forc stay underground pleas share spread messag follow world show real pictur children sit unit effort peac evacu,"['russia', 'continu', 'bomb', 'mariupol', 'ton', 'bomb', 'time', 'hundr', 'children', 'civilian', 'still', 'hide', 'tunnel', 'underground', 'azovst', 'steelwork', 'ukrainian', 'urg', 'world', 'leader', 'negoti', 'humanitarian', 'corridor', 'urgent', 'safe', 'evacu', 'civilian', 'forc', 'stay', 'underground', 'pleas', 'share', 'spread', 'messag', 'follow', 'world', 'show', 'real', 'pictur', 'children', 'sit', 'unit', 'effort', 'peac', 'evacu']", ,-0.296,neu,elizabeth_andreichuk, ,0
2167,👏👏👏👏👏👏👏❤️💘🔥😈🥵🌹🌹🌹🌹🌹🌹🌹🌹, ,[],👏👏👏👏👏👏👏❤💘🔥😈🥵🌹🌹🌹🌹🌹🌹🌹🌹,0.5457751764241172,neu,juanvicentelopezmartinez64676, ,0
2168,Amber?,amber,['amber'], ,0.0,neu,chibolo81_lima, ,0
2169,She fine af but there is something off bout u,fine af someth bout u,"['fine', 'af', 'someth', 'bout', 'u']", ,0.2023,neu,vammpireboi, ,0
2170,🇺🇦 Russia continues to bomb Mariupol with 5ton bombs. At the same time there are hundreds of children and civilians still hiding in tunnels and underground of the #Azovstal steelworks. Ukrainians urge the world leaders to negotiate a humanitarian corridor and urgent safe evacuation for those civilians who are forced to stay underground. Please share and spread this message to your followers and to the world. Show real pictures of children sitting there and unite efforts for peaceful evacuation. 💙💛,russia continu bomb mariupol ton bomb time hundr children civilian still hide tunnel underground azovst steelwork ukrainian urg world leader negoti humanitarian corridor urgent safe evacu civilian forc stay underground pleas share spread messag follow world show real pictur children sit unit effort peac evacu,"['russia', 'continu', 'bomb', 'mariupol', 'ton', 'bomb', 'time', 'hundr', 'children', 'civilian', 'still', 'hide', 'tunnel', 'underground', 'azovst', 'steelwork', 'ukrainian', 'urg', 'world', 'leader', 'negoti', 'humanitarian', 'corridor', 'urgent', 'safe', 'evacu', 'civilian', 'forc', 'stay', 'underground', 'pleas', 'share', 'spread', 'messag', 'follow', 'world', 'show', 'real', 'pictur', 'children', 'sit', 'unit', 'effort', 'peac', 'evacu']",💙💛,-0.25265785691343645,neu,anatoliy.vaganov, ,0
2171,🔥🔥🔥, ,[],🔥🔥🔥,0.1397849462365591,neu,gianluca_fiscella_jon, ,0
2172,Difficult specially in these Times 😢,difficult special time,"['difficult', 'special', 'time']",😢,0.04036889185580772,neu,andreas_pust, ,0
2173,"Hell actually exists here on Earth. It’s in Mariupol. And the demons are there, too. They continue killing people with 5ton bombs. Hundreds of children and civilians are hiding in underground of #Azovstal. Let’s unite efforts for peaceful evacuation! Spread this message!",hell actual exist earth mariupol demon continu kill peopl ton bomb hundr children civilian hide underground azovst let unit effort peac evacu spread messag,"['hell', 'actual', 'exist', 'earth', 'mariupol', 'demon', 'continu', 'kill', 'peopl', 'ton', 'bomb', 'hundr', 'children', 'civilian', 'hide', 'underground', 'azovst', 'let', 'unit', 'effort', 'peac', 'evacu', 'spread', 'messag']", ,-0.9349,neg,tsenekira, ,0
